PS P:\James\Code\Javascript\Decode Drawings V5\js\geneticAlgorithm> node .\algorithm.js
Gen 0: 0.028760715472732776 - fx: 615  fy: 615  cx 640  cy 360  k1 0  tx 0  ty 0
Running in Node without canvas
Gen 857: 0.02159203781258522 - fx: 620.5976222568988  fy: 626.2173895412442  cx 675.6430804031288  cy 397.3541940006808  k1 1.6299881183981696e-7  tx -2.3781087183276277  ty 39.4458249019991
Gen 875: 0.021572074209257323 - fx: 620.6957608113654  fy: 625.7277250231502  cx 676.2106285668974  cy 397.8089064369905  k1 1.6880020983626043e-7  tx -4.801583181301208  ty 41.018314319805526
Gen 877: 0.02155979762157976 - fx: 620.6957608113654  fy: 625.7277250231502  cx 676.2106285668974  cy 397.8089064369905  k1 1.6880020983626043e-7  tx -4.801583181301208  ty 41.018314319805526
Gen 883: 0.021558619702365802 - fx: 620.6957608113654  fy: 625.7277250231502  cx 676.2106285668974  cy 397.8089064369905  k1 1.6880020983626043e-7  tx -4.801583181301208  ty 41.018314319805526
Gen 885: 0.02154800528828441 - fx: 620.6957608113654  fy: 625.7277250231502  cx 676.2106285668974  cy 397.8089064369905  k1 1.6880020983626043e-7  tx -4.801583181301208  ty 41.018314319805526
Gen 887: 0.02154609943474398 - fx: 620.6957608113654  fy: 625.7277250231502  cx 676.2106285668974  cy 397.8089064369905  k1 1.6880020983626043e-7  tx -4.801583181301208  ty 41.018314319805526
Gen 897: 0.02154404181174014 - fx: 620.6957608113654  fy: 625.7277250231502  cx 676.2106285668974  cy 397.8089064369905  k1 1.6880020983626043e-7  tx -4.801583181301208  ty 41.018314319805526
Gen 911: 0.021544041811740102 - fx: 620.6957608113654  fy: 625.7277250231502  cx 676.2106285668974  cy 397.8089064369905  k1 1.6880020983626043e-7  tx -4.801583181301208  ty 41.018314319805526
Gen 953: 0.021544041811740085 - fx: 620.6957608113654  fy: 625.7277250231502  cx 676.2106285668974  cy 397.8089064369905  k1 1.6880020983626043e-7  tx -4.801583181301208  ty 41.018314319805526
Gen 970: 0.021543104019243423 - fx: 620.4919733668795  fy: 626.2450615994935  cx 675.4474440990023  cy 398.1785714241741  k1 1.6669218691286348e-7  tx -5.531069678621465  ty 40.90555241489379
Gen 994: 0.021543013927023187 - fx: 620.4919733668795  fy: 626.2450615994935  cx 675.4474440990023  cy 398.1785714241741  k1 1.6669218691286348e-7  tx -5.531069678621465  ty 40.90555241489379
Gen 1031: 0.02154301392702318 - fx: 620.4919733668795  fy: 626.2450615994935  cx 675.4474440990023  cy 398.1785714241741  k1 1.6669218691286348e-7  tx -5.531069678621465  ty 40.90555241489379
Gen 1122: 0.021535543637944573 - fx: 617.9620997050195  fy: 638.0980157913201  cx 676.6655630687508  cy 401.0380933847766  k1 1.4029702544158733e-7  tx -16.285363242401743  ty 56.96124072081103
Gen 1123: 0.02153501827394072 - fx: 617.9620997050195  fy: 638.0980157913201  cx 676.6655630687508  cy 401.0380933847766  k1 1.4029702544158733e-7  tx -16.285363242401743  ty 56.96124072081103
Gen 1124: 0.021513715049802068 - fx: 617.8690630781651  fy: 638.5883511029834  cx 677.6462094374237  cy 401.3728963330009  k1 1.5137032459272718e-7  tx 0.8343327006531513  ty 60.555039966429135
Gen 1134: 0.021442635367377186 - fx: 618.4560949014766  fy: 637.2261960229217  cx 680.0984704731204  cy 403.5768884286442  k1 1.5504308758071421e-7  tx -1.3824809989691138  ty 59.015949345951796
Gen 1135: 0.021440004206090473 - fx: 618.4560949014766  fy: 637.2261960229217  cx 680.0984704731204  cy 403.5768884286442  k1 1.5504308758071421e-7  tx -1.3824809989691138  ty 59.015949345951796
Gen 1138: 0.02143691723693052 - fx: 618.4560949014766  fy: 637.2261960229217  cx 680.0984704731204  cy 403.5768884286442  k1 1.5504308758071421e-7  tx -1.3824809989691138  ty 59.015949345951796
Gen 1142: 0.021419694381217755 - fx: 618.2676671077353  fy: 637.6425085454821  cx 680.7097099374997  cy 404.11377633296064  k1 1.547835805983119e-7  tx -1.237730736865192  ty 60.02833554558803
Gen 1144: 0.021378342313380358 - fx: 618.5097692181631  fy: 636.8488273384534  cx 678.9788375111759  cy 405.1245715469678  k1 1.5461207856241574e-7  tx -2.0180505654857903  ty 55.62994654595081
Gen 1154: 0.021371719260057036 - fx: 618.8298446465387  fy: 638.2455077969358  cx 677.4702745570384  cy 404.67361381338674  k1 1.6152829738857984e-7  tx -4.054459622863934  ty 61.15372377646589
Gen 1159: 0.021355800102473704 - fx: 618.5653868634988  fy: 638.2788201268721  cx 676.9541963685439  cy 404.83395077612124  k1 1.6308795595247442e-7  tx -3.5099535459310456  ty 62.856841944425994
Gen 1167: 0.0213440493327305 - fx: 619.9657240926418  fy: 638.6084921696113  cx 675.4873161002736  cy 404.2539536816637  k1 1.5963621173795743e-7  tx -7.406240866099435  ty 65.09998221426628
Gen 1173: 0.02131473034287616 - fx: 620.7361451013937  fy: 640.4944787623587  cx 677.2956707735984  cy 403.37321950053433  k1 1.519394160241235e-7  tx -5.359946695486792  ty 64.89652236336546
Gen 1174: 0.02130210097371204 - fx: 620.7361451013937  fy: 640.4944787623587  cx 677.2956707735984  cy 403.37321950053433  k1 1.519394160241235e-7  tx -5.359946695486792  ty 64.89652236336546
Gen 1183: 0.02130030004416018 - fx: 620.7361451013937  fy: 640.4944787623587  cx 677.2956707735984  cy 403.37321950053433  k1 1.519394160241235e-7  tx -5.359946695486792  ty 64.89652236336546
Gen 1186: 0.02129777559980628 - fx: 620.7361451013937  fy: 640.4944787623587  cx 677.2956707735984  cy 403.37321950053433  k1 1.519394160241235e-7  tx -5.359946695486792  ty 64.89652236336546
Gen 1187: 0.021292476259398254 - fx: 620.7361451013937  fy: 640.4944787623587  cx 677.2956707735984  cy 403.37321950053433  k1 1.519394160241235e-7  tx -5.359946695486792  ty 64.89652236336546
Gen 1191: 0.021254867735930806 - fx: 621.1906077696875  fy: 639.6825046489653  cx 676.5935896094094  cy 402.6356595875644  k1 1.7175114761653746e-7  tx -3.74436128148481  ty 68.43881737626208
Gen 1192: 0.02125422188145281 - fx: 621.1906077696875  fy: 639.6825046489653  cx 676.5935896094094  cy 402.6356595875644  k1 1.7175114761653746e-7  tx -3.74436128148481  ty 68.43881737626208
Gen 1222: 0.021253543886059535 - fx: 621.1906077696875  fy: 639.6825046489653  cx 676.5935896094094  cy 402.6356595875644  k1 1.7175114761653746e-7  tx -3.74436128148481  ty 68.43881737626208
Gen 1256: 0.0212508490148382 - fx: 621.1906077696875  fy: 639.6825046489653  cx 676.5935896094094  cy 402.6356595875644  k1 1.7175114761653746e-7  tx -3.74436128148481  ty 68.43881737626208
Gen 1284: 0.021250849014838175 - fx: 621.1906077696875  fy: 639.6825046489653  cx 676.5935896094094  cy 402.6356595875644  k1 1.7175114761653746e-7  tx -3.74436128148481  ty 68.43881737626208
Gen 1329: 0.021245609378549867 - fx: 619.0936786029108  fy: 639.8209554034872  cx 676.789991468229  cy 403.09214557451014  k1 1.645397142708794e-7  tx -7.173315359422448  ty 71.2349047942073
Gen 1382: 0.021129583371729085 - fx: 622.3377346970523  fy: 637.7751184695926  cx 677.1835106593339  cy 405.7705482124848  k1 1.6225246960062532e-7  tx -4.0322990466723425  ty 72.16444999514104
Gen 1386: 0.021124450870169984 - fx: 622.3377346970523  fy: 637.7751184695926  cx 677.1835106593339  cy 405.7705482124848  k1 1.6225246960062532e-7  tx -4.0322990466723425  ty 72.16444999514104
Gen 1388: 0.02112191089714273 - fx: 622.3377346970523  fy: 637.7751184695926  cx 677.1835106593339  cy 405.7705482124848  k1 1.6225246960062532e-7  tx -4.0322990466723425  ty 72.16444999514104
Gen 1389: 0.021114852721967524 - fx: 622.3377346970523  fy: 637.7751184695926  cx 677.1835106593339  cy 405.7705482124848  k1 1.6225246960062532e-7  tx -4.0322990466723425  ty 72.16444999514104
Gen 1394: 0.021108165690574384 - fx: 622.3377346970523  fy: 637.7751184695926  cx 677.1835106593339  cy 405.7705482124848  k1 1.6225246960062532e-7  tx -4.0322990466723425  ty 72.16444999514104
Gen 1403: 0.021108128325582575 - fx: 622.3377346970523  fy: 637.7751184695926  cx 677.1835106593339  cy 405.7705482124848  k1 1.6225246960062532e-7  tx -4.0322990466723425  ty 72.16444999514104
Gen 1409: 0.02110812832558257 - fx: 622.3377346970523  fy: 637.7751184695926  cx 677.1835106593339  cy 405.7705482124848  k1 1.6225246960062532e-7  tx -4.0322990466723425  ty 72.16444999514104
Gen 1417: 0.021107975004347065 - fx: 622.3377346970523  fy: 637.7751184695926  cx 677.1835106593339  cy 405.7705482124848  k1 1.6225246960062532e-7  tx -4.0322990466723425  ty 72.16444999514104
Gen 1421: 0.02110441218826415 - fx: 623.818168778348  fy: 638.8894431586257  cx 677.7538440000711  cy 405.24811991664376  k1 1.624952579240246e-7  tx -1.6346301425362828  ty 75.58067893453088
Gen 1422: 0.02110264146532046 - fx: 623.818168778348  fy: 638.8894431586257  cx 677.7538440000711  cy 405.24811991664376  k1 1.624952579240246e-7  tx -1.6346301425362828  ty 75.58067893453088
Gen 1423: 0.021086200506711453 - fx: 623.818168778348  fy: 638.8894431586257  cx 677.7538440000711  cy 405.24811991664376  k1 1.624952579240246e-7  tx -1.6346301425362828  ty 75.58067893453088
Gen 1425: 0.021085861921718872 - fx: 623.818168778348  fy: 638.8894431586257  cx 677.7538440000711  cy 405.24811991664376  k1 1.624952579240246e-7  tx -1.6346301425362828  ty 75.58067893453088
Gen 1436: 0.021084398213361492 - fx: 623.818168778348  fy: 638.8894431586257  cx 677.7538440000711  cy 405.24811991664376  k1 1.624952579240246e-7  tx -1.6346301425362828  ty 75.58067893453088
Gen 1442: 0.02108191340945539 - fx: 623.818168778348  fy: 638.8894431586257  cx 677.7538440000711  cy 405.24811991664376  k1 1.624952579240246e-7  tx -1.6346301425362828  ty 75.58067893453088
Gen 1541: 0.02101752114757778 - fx: 623.0281169601017  fy: 635.4756528501619  cx 679.8135068904403  cy 406.50101216621147  k1 1.7448260887941456e-7  tx -6.849406371960667  ty 76.79565394569721
Gen 1542: 0.020998566795356555 - fx: 623.0281169601017  fy: 635.4756528501619  cx 679.8135068904403  cy 406.50101216621147  k1 1.7448260887941456e-7  tx -6.849406371960667  ty 76.79565394569721
Gen 1543: 0.0209949992873283 - fx: 623.0281169601017  fy: 635.4756528501619  cx 679.8135068904403  cy 406.50101216621147  k1 1.7448260887941456e-7  tx -6.849406371960667  ty 76.79565394569721
Gen 1545: 0.020971083594062044 - fx: 622.9918649080316  fy: 636.029714958637  cx 678.8093702454719  cy 405.0459469535433  k1 1.752648513270226e-7  tx -6.093250298621861  ty 76.84940388305137
Gen 1546: 0.020948991283059302 - fx: 622.9918649080316  fy: 636.029714958637  cx 678.8093702454719  cy 405.0459469535433  k1 1.752648513270226e-7  tx -6.093250298621861  ty 76.84940388305137
Gen 1547: 0.020941693530104957 - fx: 622.9918649080316  fy: 636.029714958637  cx 678.8093702454719  cy 405.0459469535433  k1 1.752648513270226e-7  tx -6.093250298621861  ty 76.84940388305137
Gen 1556: 0.02093895894385637 - fx: 622.9918649080316  fy: 636.029714958637  cx 678.8093702454719  cy 405.0459469535433  k1 1.752648513270226e-7  tx -6.093250298621861  ty 76.84940388305137
Gen 1566: 0.02093862909765927 - fx: 622.9918649080316  fy: 636.029714958637  cx 678.8093702454719  cy 405.0459469535433  k1 1.752648513270226e-7  tx -6.093250298621861  ty 76.84940388305137
Gen 1572: 0.02093862909765925 - fx: 622.9918649080316  fy: 636.029714958637  cx 678.8093702454719  cy 405.0459469535433  k1 1.752648513270226e-7  tx -6.093250298621861  ty 76.84940388305137
Gen 1603: 0.02093795600247925 - fx: 622.9918649080316  fy: 636.029714958637  cx 678.8093702454719  cy 405.0459469535433  k1 1.752648513270226e-7  tx -6.093250298621861  ty 76.84940388305137
Gen 1651: 0.020937956002479243 - fx: 622.9918649080316  fy: 636.029714958637  cx 678.8093702454719  cy 405.0459469535433  k1 1.752648513270226e-7  tx -6.093250298621861  ty 76.84940388305137
Gen 2729: 0.020937379646392376 - fx: 626.7875065577316  fy: 637.4864569996577  cx 677.9337373655145  cy 407.26441817716534  k1 1.7456252914899954e-7  tx -2.3043543207871204  ty 88.54974968188517
Gen 2733: 0.02092650900830341 - fx: 626.7875065577316  fy: 637.4864569996577  cx 677.9337373655145  cy 407.26441817716534  k1 1.7456252914899954e-7  tx -2.3043543207871204  ty 88.54974968188517
Gen 2734: 0.02091950585918029 - fx: 626.7875065577316  fy: 637.4864569996577  cx 677.9337373655145  cy 407.26441817716534  k1 1.7456252914899954e-7  tx -2.3043543207871204  ty 88.54974968188517
Gen 2739: 0.020916028811038097 - fx: 626.7875065577316  fy: 637.4864569996577  cx 677.9337373655145  cy 407.26441817716534  k1 1.7456252914899954e-7  tx -2.3043543207871204  ty 88.54974968188517
Gen 2749: 0.02090158935159613 - fx: 624.8174467034383  fy: 639.2462352852713  cx 678.348508015702  cy 408.23326972525916  k1 1.766379819280496e-7  tx -3.121924405143905  ty 88.96283682379661
Gen 2764: 0.020896652402715918 - fx: 624.8174467034383  fy: 639.2462352852713  cx 678.348508015702  cy 408.23326972525916  k1 1.766379819280496e-7  tx -3.121924405143905  ty 88.96283682379661
Gen 2768: 0.02088327289873825 - fx: 630.2993314634892  fy: 636.9046158287067  cx 679.8731996798473  cy 408.5305745121143  k1 1.695394307531715e-7  tx -4.733929142685971  ty 92.50077589988037
Gen 2770: 0.02087626304440745 - fx: 630.2993314634892  fy: 636.9046158287067  cx 679.8731996798473  cy 408.5305745121143  k1 1.695394307531715e-7  tx -4.733929142685971  ty 92.50077589988037
Gen 2775: 0.02087455354038056 - fx: 630.2993314634892  fy: 636.9046158287067  cx 679.8731996798473  cy 408.5305745121143  k1 1.695394307531715e-7  tx -4.733929142685971  ty 92.50077589988037
Gen 2790: 0.020874553540380522 - fx: 630.2993314634892  fy: 636.9046158287067  cx 679.8731996798473  cy 408.5305745121143  k1 1.695394307531715e-7  tx -4.733929142685971  ty 92.50077589988037
Gen 2803: 0.020781951385035535 - fx: 629.8072778373194  fy: 636.7326052195739  cx 680.6498691139354  cy 408.9550075103295  k1 1.7670669728034748e-7  tx -38.28672286820787  ty 92.35902697774914
Gen 2804: 0.020780726347163023 - fx: 629.8072778373194  fy: 636.7326052195739  cx 680.6498691139354  cy 408.9550075103295  k1 1.7670669728034748e-7  tx -38.28672286820787  ty 92.35902697774914
Gen 2817: 0.0207783623896433 - fx: 629.8072778373194  fy: 636.7326052195739  cx 680.6498691139354  cy 408.9550075103295  k1 1.7670669728034748e-7  tx -38.28672286820787  ty 92.35902697774914
Gen 2827: 0.020777218255064293 - fx: 629.8072778373194  fy: 636.7326052195739  cx 680.6498691139354  cy 408.9550075103295  k1 1.7670669728034748e-7  tx -38.28672286820787  ty 92.35902697774914
Gen 2829: 0.020770258056519553 - fx: 629.8072778373194  fy: 636.7326052195739  cx 680.6498691139354  cy 408.9550075103295  k1 1.7670669728034748e-7  tx -38.28672286820787  ty 92.35902697774914
Gen 2989: 0.020766276383173354 - fx: 629.2802269541833  fy: 635.2528247596873  cx 680.0388034808672  cy 410.2558462800476  k1 1.8184701058596592e-7  tx -35.02351481080538  ty 94.50441873024369
Gen 2995: 0.020758816055273212 - fx: 629.2802269541833  fy: 635.2528247596873  cx 680.0388034808672  cy 410.2558462800476  k1 1.8184701058596592e-7  tx -35.02351481080538  ty 94.50441873024369
Gen 2999: 0.020756301755855962 - fx: 629.2802269541833  fy: 635.2528247596873  cx 680.0388034808672  cy 410.2558462800476  k1 1.8184701058596592e-7  tx -35.02351481080538  ty 94.50441873024369
Gen 3007: 0.02075354207729342 - fx: 629.2802269541833  fy: 635.2528247596873  cx 680.0388034808672  cy 410.2558462800476  k1 1.8184701058596592e-7  tx -35.02351481080538  ty 94.50441873024369
Gen 3029: 0.020753542077293408 - fx: 629.2802269541833  fy: 635.2528247596873  cx 680.0388034808672  cy 410.2558462800476  k1 1.8184701058596592e-7  tx -35.02351481080538  ty 94.50441873024369
Gen 3097: 0.020753023070489294 - fx: 629.2802269541833  fy: 635.2528247596873  cx 680.0388034808672  cy 410.2558462800476  k1 1.8184701058596592e-7  tx -35.02351481080538  ty 94.50441873024369
Gen 3164: 0.02074996192261498 - fx: 634.0637101890374  fy: 632.6170734453588  cx 677.9260307165496  cy 411.69096208635426  k1 1.809461855822107e-7  tx -37.985469323066994  ty 97.48118583509125
Gen 3169: 0.020740154088936664 - fx: 634.0637101890374  fy: 632.6170734453588  cx 677.9260307165496  cy 411.69096208635426  k1 1.809461855822107e-7  tx -37.985469323066994  ty 97.48118583509125
Gen 3172: 0.020678228691526045 - fx: 630.3832586630089  fy: 633.6538993811221  cx 675.3866170656751  cy 411.00666881561295  k1 1.7833586851149163e-7  tx -34.63327888462576  ty 104.80022207106508
Gen 3173: 0.020671805390851714 - fx: 630.3832586630089  fy: 633.6538993811221  cx 675.3866170656751  cy 411.00666881561295  k1 1.7833586851149163e-7  tx -34.63327888462576  ty 104.80022207106508
Gen 3181: 0.020671361955424548 - fx: 630.3832586630089  fy: 633.6538993811221  cx 675.3866170656751  cy 411.00666881561295  k1 1.7833586851149163e-7  tx -34.63327888462576  ty 104.80022207106508
Gen 3214: 0.020664666829472544 - fx: 628.0177939552729  fy: 635.3041318236046  cx 676.8766678361272  cy 411.9989025354184  k1 1.7960371729926188e-7  tx -35.769666140189706  ty 102.39722855648556
Gen 3227: 0.02063212356183789 - fx: 634.1694715792052  fy: 624.7723546113273  cx 676.0712294051335  cy 413.5967403435108  k1 1.9795114209089625e-7  tx -29.46095932964846  ty 112.8395298519234
Gen 3228: 0.020630590983992964 - fx: 634.1694715792052  fy: 624.7723546113273  cx 676.0712294051335  cy 413.5967403435108  k1 1.9795114209089625e-7  tx -29.46095932964846  ty 112.8395298519234
Gen 3232: 0.02063038013633374 - fx: 634.1694715792052  fy: 624.7723546113273  cx 676.0712294051335  cy 413.5967403435108  k1 1.9795114209089625e-7  tx -29.46095932964846  ty 112.8395298519234
Gen 3235: 0.020628831746163995 - fx: 634.1694715792052  fy: 624.7723546113273  cx 676.0712294051335  cy 413.5967403435108  k1 1.9795114209089625e-7  tx -29.46095932964846  ty 112.8395298519234
Gen 3237: 0.020622614491521047 - fx: 634.1694715792052  fy: 624.7723546113273  cx 676.0712294051335  cy 413.5967403435108  k1 1.9795114209089625e-7  tx -29.46095932964846  ty 112.8395298519234
Gen 3283: 0.020535851407896936 - fx: 635.2351733872835  fy: 625.7801947809277  cx 674.9973552944372  cy 414.3515536742899  k1 2.229449519257675e-7  tx -29.984814978419887  ty 115.49828878542618
Gen 3287: 0.020535787035040477 - fx: 635.2351733872835  fy: 625.7801947809277  cx 674.9973552944372  cy 414.3515536742899  k1 2.229449519257675e-7  tx -29.984814978419887  ty 115.49828878542618
Gen 3288: 0.02053562861269882 - fx: 635.2351733872835  fy: 625.7801947809277  cx 674.9973552944372  cy 414.3515536742899  k1 2.229449519257675e-7  tx -29.984814978419887  ty 115.49828878542618
Gen 3291: 0.02053196626552589 - fx: 635.2351733872835  fy: 625.7801947809277  cx 674.9973552944372  cy 414.3515536742899  k1 2.229449519257675e-7  tx -29.984814978419887  ty 115.49828878542618
Gen 3333: 0.020508244597590295 - fx: 637.9552350719644  fy: 623.6643891291845  cx 673.191239307243  cy 416.5508004163174  k1 2.5412141579263294e-7  tx -32.23790985340295  ty 111.90559844237643
Gen 3334: 0.020495158464618374 - fx: 637.9552350719644  fy: 623.6643891291845  cx 673.191239307243  cy 416.5508004163174  k1 2.5412141579263294e-7  tx -32.23790985340295  ty 111.90559844237643
Gen 3335: 0.020490536446309875 - fx: 637.9552350719644  fy: 623.6643891291845  cx 673.191239307243  cy 416.5508004163174  k1 2.5412141579263294e-7  tx -32.23790985340295  ty 111.90559844237643
Gen 3338: 0.02048509670231404 - fx: 637.9552350719644  fy: 623.6643891291845  cx 673.191239307243  cy 416.5508004163174  k1 2.5412141579263294e-7  tx -32.23790985340295  ty 111.90559844237643
Gen 3340: 0.020485096702314035 - fx: 637.9552350719644  fy: 623.6643891291845  cx 673.191239307243  cy 416.5508004163174  k1 2.5412141579263294e-7  tx -32.23790985340295  ty 111.90559844237643
Gen 3453: 0.020483707002012918 - fx: 638.6756110204518  fy: 621.406508534249  cx 673.2491181307129  cy 417.4223216798695  k1 2.504892017680879e-7  tx -32.57343575498078  ty 109.69431915849226
Gen 3454: 0.020481665790295436 - fx: 638.6756110204518  fy: 621.406508534249  cx 673.2491181307129  cy 417.4223216798695  k1 2.504892017680879e-7  tx -32.57343575498078  ty 109.69431915849226
Gen 3457: 0.02047777401432392 - fx: 638.6756110204518  fy: 621.406508534249  cx 673.2491181307129  cy 417.4223216798695  k1 2.504892017680879e-7  tx -32.57343575498078  ty 109.69431915849226
Gen 3463: 0.02046919647347675 - fx: 638.6756110204518  fy: 621.406508534249  cx 673.2491181307129  cy 417.4223216798695  k1 2.504892017680879e-7  tx -32.57343575498078  ty 109.69431915849226
Gen 3470: 0.020453258609456272 - fx: 638.6756110204518  fy: 621.406508534249  cx 673.2491181307129  cy 417.4223216798695  k1 2.504892017680879e-7  tx -32.57343575498078  ty 109.69431915849226
Gen 3574: 0.020428027295479066 - fx: 642.756146334595  fy: 622.3007563199855  cx 673.3205694045697  cy 419.86700361848403  k1 2.4740014162819446e-7  tx -26.880509300476586  ty 112.92575883952497
Gen 3580: 0.020426155659365196 - fx: 643.9611361362021  fy: 622.6578883175224  cx 675.569860687236  cy 421.94041344727333  k1 2.5729194818641313e-7  tx -29.130898889302742  ty 115.28438682758787
Gen 3589: 0.02042015066311223 - fx: 644.7302002827024  fy: 623.2894038268914  cx 674.890568728622  cy 420.88223301678335  k1 2.452653670374327e-7  tx -30.85657274478617  ty 114.66164200835553
Gen 3590: 0.020346628014102888 - fx: 644.7302002827024  fy: 623.2894038268914  cx 674.890568728622  cy 420.88223301678335  k1 2.452653670374327e-7  tx -30.85657274478617  ty 114.66164200835553
Gen 3591: 0.020337847857430806 - fx: 644.7302002827024  fy: 623.2894038268914  cx 674.890568728622  cy 420.88223301678335  k1 2.452653670374327e-7  tx -30.85657274478617  ty 114.66164200835553
Gen 3599: 0.020329713140388866 - fx: 646.8988746343568  fy: 622.6421085099132  cx 675.3396815695161  cy 421.8121001627432  k1 2.513561071289695e-7  tx -29.183744803681677  ty 112.37088916415088
Gen 3605: 0.02032557482235539 - fx: 644.7260117206831  fy: 622.8280926962542  cx 675.014849584769  cy 422.11923276660775  k1 2.4584562710991053e-7  tx -22.91487477190406  ty 115.00257567255474
Gen 3620: 0.020324679489800532 - fx: 644.768286510525  fy: 622.7554256360017  cx 674.1377437219131  cy 422.6280621583223  k1 2.4123842650522833e-7  tx -22.609063437894875  ty 114.11289403506453
Gen 3630: 0.020313696571851326 - fx: 645.8012021919621  fy: 623.543677298622  cx 673.1544125113159  cy 426.0609365077882  k1 2.430345924322144e-7  tx -20.01618796056012  ty 119.0067330173356
Gen 3631: 0.0203022587459386 - fx: 645.8012021919621  fy: 623.543677298622  cx 673.1544125113159  cy 426.0609365077882  k1 2.430345924322144e-7  tx -20.01618796056012  ty 119.0067330173356
Gen 3632: 0.0202699323704206 - fx: 645.8012021919621  fy: 623.543677298622  cx 673.1544125113159  cy 426.0609365077882  k1 2.430345924322144e-7  tx -20.01618796056012  ty 119.0067330173356
Gen 3635: 0.020269479942920103 - fx: 645.8012021919621  fy: 623.543677298622  cx 673.1544125113159  cy 426.0609365077882  k1 2.430345924322144e-7  tx -20.01618796056012  ty 119.0067330173356
Gen 3636: 0.02026941536889283 - fx: 645.8012021919621  fy: 623.543677298622  cx 673.1544125113159  cy 426.0609365077882  k1 2.430345924322144e-7  tx -20.01618796056012  ty 119.0067330173356
Gen 3648: 0.020267021790628906 - fx: 645.8012021919621  fy: 623.543677298622  cx 673.1544125113159  cy 426.0609365077882  k1 2.430345924322144e-7  tx -20.01618796056012  ty 119.0067330173356
Gen 3657: 0.02026624839849674 - fx: 646.3028392310196  fy: 626.2482656427072  cx 672.6923438698086  cy 428.26287181775  k1 2.5485955357324793e-7  tx -16.14405783971854  ty 121.74238853000492
Gen 3658: 0.020232886870767724 - fx: 646.3028392310196  fy: 626.2482656427072  cx 672.6923438698086  cy 428.26287181775  k1 2.5485955357324793e-7  tx -16.14405783971854  ty 121.74238853000492
Gen 3659: 0.0202101625944607 - fx: 646.3028392310196  fy: 626.2482656427072  cx 672.6923438698086  cy 428.26287181775  k1 2.5485955357324793e-7  tx -16.14405783971854  ty 121.74238853000492
Gen 3664: 0.020179525900464165 - fx: 646.003989352  fy: 626.3181325326148  cx 674.0217679525699  cy 429.33409575532426  k1 2.5985717206404354e-7  tx -17.158661609201193  ty 119.3745685858519
Gen 3665: 0.020147136959293942 - fx: 646.003989352  fy: 626.3181325326148  cx 674.0217679525699  cy 429.33409575532426  k1 2.5985717206404354e-7  tx -17.158661609201193  ty 119.3745685858519
Gen 3667: 0.02013988209130074 - fx: 646.003989352  fy: 626.3181325326148  cx 674.0217679525699  cy 429.33409575532426  k1 2.5985717206404354e-7  tx -17.158661609201193  ty 119.3745685858519
Gen 3670: 0.020134369436946818 - fx: 646.003989352  fy: 626.3181325326148  cx 674.0217679525699  cy 429.33409575532426  k1 2.5985717206404354e-7  tx -17.158661609201193  ty 119.3745685858519
Gen 3710: 0.020126313527765848 - fx: 645.0064802133325  fy: 625.6200015819929  cx 674.3358188181217  cy 431.4452180227221  k1 2.4031853779601336e-7  tx -17.817747127442953  ty 117.75973486086208
Gen 3718: 0.020126246526178945 - fx: 645.0064802133325  fy: 625.6200015819929  cx 674.3358188181217  cy 431.4452180227221  k1 2.4031853779601336e-7  tx -17.817747127442953  ty 117.75973486086208
Gen 3725: 0.020086079918368263 - fx: 644.7223901059402  fy: 625.2522265682752  cx 675.0927466944629  cy 432.59412575874023  k1 2.448028675432475e-7  tx -14.144807909263065  ty 117.97922861993156
Gen 3756: 0.02007138195262108 - fx: 645.1235109927327  fy: 622.8420689716252  cx 675.2258495230287  cy 431.97142894212175  k1 2.59891676051186e-7  tx -17.127181600995332  ty 123.88587581934257
Gen 3759: 0.020063364998408516 - fx: 645.1235109927327  fy: 622.8420689716252  cx 675.2258495230287  cy 431.97142894212175  k1 2.59891676051186e-7  tx -17.127181600995332  ty 123.88587581934257
Gen 3771: 0.02001160358875305 - fx: 646.2799529467135  fy: 621.8292767721878  cx 674.1335410475195  cy 434.04649697798914  k1 2.491449505000328e-7  tx -17.120865303199164  ty 119.32383577384512
Gen 3775: 0.020000913277551085 - fx: 646.2799529467135  fy: 621.8292767721878  cx 674.1335410475195  cy 434.04649697798914  k1 2.491449505000328e-7  tx -17.120865303199164  ty 119.32383577384512
Gen 3776: 0.01998915901684053 - fx: 646.2799529467135  fy: 621.8292767721878  cx 674.1335410475195  cy 434.04649697798914  k1 2.491449505000328e-7  tx -17.120865303199164  ty 119.32383577384512
Gen 3842: 0.019986554546283647 - fx: 640.3690653421379  fy: 624.2845793468147  cx 675.4942829796344  cy 436.1771611915742  k1 2.3929165675064594e-7  tx -14.340116677820049  ty 129.34316760729274
Gen 3843: 0.019981423732926787 - fx: 640.3690653421379  fy: 624.2845793468147  cx 675.4942829796344  cy 436.1771611915742  k1 2.3929165675064594e-7  tx -14.340116677820049  ty 129.34316760729274
Gen 3844: 0.019942196570251883 - fx: 644.0516102153857  fy: 627.8964146461292  cx 675.0928487676533  cy 436.8237023196724  k1 2.446493625205158e-7  tx -25.56465865247045  ty 129.05135545089027
Gen 3845: 0.01993474778078203 - fx: 644.0516102153857  fy: 627.8964146461292  cx 675.0928487676533  cy 436.8237023196724  k1 2.446493625205158e-7  tx -25.56465865247045  ty 129.05135545089027
